NOM_ENT,NOM_LOC_ORIGINAL,nom_loc,CVE_LOC,CVE_MUN,latitud,longitud
BAJA CALIFORNIA SUR,LA%20POZA,La Poza de Teresa,030090170,03009,25.7023228,-111.5338614
BAJA CALIFORNIA SUR,LA%20POZA,La Poza Seca,030090171,03009,25.5625117,-111.3997681
BAJA CALIFORNIA SUR,LA%20POZA,La Poza Verde,030090172,03009,25.6260756,-111.3558531
BAJA CALIFORNIA SUR,LA%20POZA,La Poza Grande,030010224,03001,25.7683817,-112.0266853
BAJA CALIFORNIA SUR,LA%20POZA,La Poza de Venancio,030030974,03003,24.3267253,-111.2167900
BAJA CALIFORNIA SUR,LA%20POZA,La Poza Verde,030081522,03008,23.2028278,-109.9217528
BAJA CALIFORNIA SUR,LA%20RAMADITA,La Ramadita,030010630,03001,25.1040000,-111.0733211
BAJA CALIFORNIA SUR,LA%20RAMADITA,La Ramadita,030080432,03008,22.9992119,-109.9117272
BAJA CALIFORNIA SUR,LA%20RAMADITA,La Ramadita,030020768,03002,26.5842553,-111.5697367
BAJA CALIFORNIA SUR,OJO%20DE%20LIEBRE,Ojo de Liebre [Restaurante],030021811,03002,27.9934656,-114.0116858
BAJA CALIFORNIA SUR,SAN%20JORGE,Oasis San Jorge,030030495,03003,24.2909122,-110.2527617
BAJA CALIFORNIA SUR,SAN%20JORGE,San Jorge,030012810,03001,24.9578103,-111.3335458
BAJA CALIFORNIA SUR,SAN%20JORGE,San Jorge de la Mezcalera,030030563,03003,24.7904206,-111.1446914
BAJA CALIFORNIA SUR,SAN%20JORGE,San Jorge del Rinconcito,030032503,03003,23.8523989,-109.8949303
BAJA CALIFORNIA SUR,SAN%20JORGE,San Jorge,030080246,03008,23.4732444,-109.7908606
BAJA CALIFORNIA SUR,SAN%20JORGE,San Jorge,030081596,03008,23.5762747,-109.6177767
BAJA CALIFORNIA SUR,LOS%20HORNITOS,Los Hornitos,030020652,03002,26.8746422,-111.8516064
BAJA CALIFORNIA SUR,LOS%20INOCENTES,San Rafael de los Inocentes,030030146,03003,23.7704750,-110.6716278
BAJA CALIFORNIA SUR,LOS%20INOCENTES,La Ballena de los Inocentes,030032644,03003,23.8121739,-110.6572350
BAJA CALIFORNIA SUR,LOS%20PRADOS,Los Prados,030012533,03001,25.3404194,-112.0749333
BAJA CALIFORNIA SUR,LOS%20TRONCONES,Los Troncones,030030912,03003,23.8358347,-110.1058561
BAJA CALIFORNIA SUR,LA%20PAZ,La Paz,030030001,03003,24.1487450,-110.3065900
BAJA CALIFORNIA SUR,LA%20PAZ,San Patricio de La Paz,030031944,03003,24.1042772,-110.3249678
BAJA CALIFORNIA SUR,LA%20PAZ,Granjas Familiares la Paz,030032819,03003,23.7365719,-110.2341736
BAJA CALIFORNIA SUR,LA%20PAZ,La Paz,030030001,03003,24.1487450,-110.3065900
BAJA CALIFORNIA SUR,LA%20PAZ,Granjas Familiares la Paz,030032819,03003,23.7365719,-110.2341736
BAJA CALIFORNIA SUR,LA%20PAZ,San Patricio de La Paz,030031944,03003,24.1042772,-110.3249678
BAJA CALIFORNIA SUR,SAN%20CARLOS,San Carlos,030090234,03009,25.3279319,-110.9695425
BAJA CALIFORNIA SUR,SAN%20CARLOS,San Carlos Lote 511-4,030011332,03001,24.9022361,-111.6884394
BAJA CALIFORNIA SUR,SAN%20CARLOS,Puerto San Carlos,030010280,03001,24.7897456,-112.1080619
BAJA CALIFORNIA SUR,SAN%20CARLOS,San Carlos Tercero,030032218,03003,23.3685189,-110.1493717
BAJA CALIFORNIA SUR,SAN%20CARLOS,San Carlos Lote 507-1,030011963,03001,24.8982786,-111.6346714
BAJA CALIFORNIA SUR,SAN%20CARLOS,San Carlos Lote 605-3,030011964,03001,24.9063892,-111.6237439
BAJA CALIFORNIA SUR,SAN%20CARLOS,San Carlos Lote 507-4,030011965,03001,24.8898167,-111.6354636
BAJA CALIFORNIA SUR,SAN%20CARLOS,San Carlos Lote 511-1,030011984,03001,24.9010439,-111.6741181
BAJA CALIFORNIA SUR,SAN%20CARLOS,San Carlos,030031586,03003,24.0882019,-110.3498603
BAJA CALIFORNIA SUR,SAN%20CARLOS,Boca de San Carlos,030010432,03001,25.2987958,-111.1398997
BAJA CALIFORNIA SUR,SAN%20CARLOS,San Carlos Viejo,030020473,03002,27.6868756,-112.7714686
BAJA CALIFORNIA SUR,SAN%20CARLOS,San Carlos,030031362,03003,23.6729897,-110.2061689
BAJA CALIFORNIA SUR,SAN%20CARLOS,San Carlos,030032220,03003,23.3630386,-110.1549119
BAJA CALIFORNIA SUR,SAN%20CARLOS,San Carlos,030080445,03008,23.1309769,-109.8574125
BAJA CALIFORNIA SUR,PAILABOTE,El Pailabote,030011162,03001,25.5474539,-112.0663636
BAJA CALIFORNIA SUR,PICHILINGUE,Unidad Pichilingue de la UABCS,030032342,03003,24.2700889,-110.3222042
BAJA CALIFORNIA SUR,PICHILINGUE,Puerto de Pichilingue,030031534,03003,24.2763889,-110.3280556
BAJA CALIFORNIA SUR,PORVENIR,El Porvenir,030032724,03003,23.9772478,-109.9795914
BAJA CALIFORNIA SUR,PORVENIR,El Porvenir,030012898,03001,26.2692803,-112.4782431
BAJA CALIFORNIA SUR,PORVENIR,El Porvenir,030010217,03001,25.3349469,-111.1815850
BAJA CALIFORNIA SUR,PORVENIR,El Porvenir,030020109,03002,27.4180808,-113.2576097
BAJA CALIFORNIA SUR,PORVENIR,El Porvenir,030032904,03003,23.8368319,-110.0517264
BAJA CALIFORNIA SUR,PORVENIR,El Porvenir,030012932,03001,26.5344236,-112.0897425
BAJA CALIFORNIA SUR,PUERTO%20ESCONDIDO,Puerto Escondido,030020763,03002,27.5346656,-114.7416953
BAJA CALIFORNIA SUR,PUERTO%20ESCONDIDO,Puerto Escondido,030090176,03009,25.8117294,-111.3088692
BAJA CALIFORNIA SUR,LORETO,Loreto,030090001,03009,26.0127778,-111.3433333
BAJA CALIFORNIA SUR,LORETO,Ejido Loreto al Sur,030090322,03009,25.9890664,-111.3734758
BAJA CALIFORNIA SUR,GUERRERO%20NEGRO,Guerrero Negro,030020066,03002,27.9718331,-114.0530211
BAJA CALIFORNIA SUR,SANTA%20ROSA,Santa Rosa,030011359,03001,25.6973656,-112.0734411
BAJA CALIFORNIA SUR,SANTA%20ROSA,Santa Rosa,030032147,03003,23.9787203,-110.0056739
BAJA CALIFORNIA SUR,SANTA%20ROSA,Santa Rosa,030090075,03009,26.2997522,-111.5569439
BAJA CALIFORNIA SUR,SANTA%20ROSA,Santa Rosa,030010331,03001,25.3924672,-111.1949683
BAJA CALIFORNIA SUR,SANTA%20ROSA,Santa Rosalía,030020001,03002,27.3368683,-112.2682747
BAJA CALIFORNIA SUR,SANTA%20ROSA,Santa Rosa,030020873,03002,27.1122789,-112.4860956
BAJA CALIFORNIA SUR,SANTA%20ROSA,El Taste de Santa Rosa,030081444,03008,23.0895911,-109.7363381
BAJA CALIFORNIA SUR,SANTA%20ROSA,Santa Rosa de los Pinos,030032222,03003,23.3662403,-110.1554500
BAJA CALIFORNIA SUR,SANTA%20ROSA,Santa Rosa,030081326,03008,22.9930947,-109.9403339
BAJA CALIFORNIA SUR,SANTA%20ROSA,Santa Rosa,030090210,03009,25.8381336,-111.4763239
BAJA CALIFORNIA SUR,SANTA%20ROSA,Santa Rosa,030030853,03003,24.5609464,-111.4469289
BAJA CALIFORNIA SUR,SANTA%20ROSA,Santa Rosa,030030854,03003,23.7900642,-110.6441058
BAJA CALIFORNIA SUR,PUNTA%20ARENA,Punta Arenas,030011478,03001,24.5841100,-112.0751414
BAJA CALIFORNIA SUR,PUNTA%20ARENA,Playa Punta Arena,030020764,03002,26.7764394,-111.8749014
BAJA CALIFORNIA SUR,PUNTA%20ARENA,Salinas Punta Arena,030031923,03003,24.0560603,-109.8362681
BAJA CALIFORNIA SUR,PUNTA%20ARENA,Punta Arena,030080695,03008,23.5535392,-109.4696692
BAJA CALIFORNIA SUR,PUNTA%20LOBOS,Punta Lobos,030031104,03003,23.4199225,-110.2299881
BAJA CALIFORNIA SUR,LORETO,Loreto,030090001,03009,26.0127778,-111.3433333
BAJA CALIFORNIA SUR,LORETO,Ejido Loreto al Sur,030090322,03009,25.9890664,-111.3734758
BAJA CALIFORNIA SUR,PUNTA%20QUEBRADA,Punta Quebrada,030020350,03002,27.7270686,-114.9950819
BAJA CALIFORNIA SUR,SAN%20CARLOS,San Carlos,030090234,03009,25.3279319,-110.9695425
BAJA CALIFORNIA SUR,SAN%20CARLOS,San Carlos Lote 511-4,030011332,03001,24.9022361,-111.6884394
BAJA CALIFORNIA SUR,SAN%20CARLOS,Puerto San Carlos,030010280,03001,24.7897456,-112.1080619
BAJA CALIFORNIA SUR,SAN%20CARLOS,San Carlos,030031362,03003,23.6729897,-110.2061689
BAJA CALIFORNIA SUR,SAN%20CARLOS,Boca de San Carlos,030010432,03001,25.2987958,-111.1398997
BAJA CALIFORNIA SUR,SAN%20CARLOS,San Carlos Viejo,030020473,03002,27.6868756,-112.7714686
BAJA CALIFORNIA SUR,SAN%20CARLOS,San Carlos Lote 507-1,030011963,03001,24.8982786,-111.6346714
BAJA CALIFORNIA SUR,SAN%20CARLOS,San Carlos Lote 605-3,030011964,03001,24.9063892,-111.6237439
BAJA CALIFORNIA SUR,SAN%20CARLOS,San Carlos Lote 507-4,030011965,03001,24.8898167,-111.6354636
BAJA CALIFORNIA SUR,SAN%20CARLOS,San Carlos Lote 511-1,030011984,03001,24.9010439,-111.6741181
BAJA CALIFORNIA SUR,SAN%20CARLOS,San Carlos,030031586,03003,24.0882019,-110.3498603
BAJA CALIFORNIA SUR,SAN%20CARLOS,San Carlos,030080445,03008,23.1309769,-109.8574125
BAJA CALIFORNIA SUR,SAN%20CARLOS,San Carlos Tercero,030032218,03003,23.3685189,-110.1493717
BAJA CALIFORNIA SUR,SAN%20CARLOS,San Carlos,030032220,03003,23.3630386,-110.1549119
BAJA CALIFORNIA SUR,SAN%20BUTO,San Buto [Campo Pesquero],030010662,03001,24.7842467,-112.0523042
BAJA CALIFORNIA SUR,SAN%20JUANICO,San Juanico,030012086,03001,26.2571997,-112.4786069
BAJA CALIFORNIA SUR,ISLA%20SAN%20MARCO,Isla San Marcos,030020077,03002,27.1891708,-112.0812222
BAJA CALIFORNIA SUR,SAN%20MATEO,San Mateo Uno,030010316,03001,25.4997483,-111.4407786
BAJA CALIFORNIA SUR,SAN%20RAFAEL,San Rafael,030012748,03001,25.4141489,-111.2369353
BAJA CALIFORNIA SUR,SAN%20RAFAEL,San Rafael,030021203,03002,27.1289214,-112.1031144
BAJA CALIFORNIA SUR,SAN%20RAFAEL,San Rafael,030032123,03003,23.9630558,-109.9461436
BAJA CALIFORNIA SUR,SAN%20RAFAEL,San Rafael Uno,030011345,03001,25.4070356,-111.5033494
BAJA CALIFORNIA SUR,SAN%20RAFAEL,San Rafael de los Encinitos,030030120,03003,24.0251411,-110.1112494
BAJA CALIFORNIA SUR,SAN%20RAFAEL,Rancho San Rafael,030033328,03003,23.9810722,-110.2862103
BAJA CALIFORNIA SUR,SAN%20RAFAEL,San Rafael del Pilar,030031949,03003,24.4654119,-110.9963975
BAJA CALIFORNIA SUR,SAN%20RAFAEL,San Rafael,030020850,03002,27.1392000,-114.1693281
BAJA CALIFORNIA SUR,SAN%20RAFAEL,San Rafael de los Inocentes,030030146,03003,23.7704750,-110.6716278
BAJA CALIFORNIA SUR,SAN%20RAFAEL,San Rafael,030031612,03003,23.2957083,-110.0802350
BAJA CALIFORNIA SUR,SAN%20RAFAEL,San Rafael,030033369,03003,23.8388544,-110.3165833
CAMPECHE,BAHAMITA,Bahamita Beach,040033771,04003,18.6919644,-91.7114394
CAMPECHE,BAHAMITA,Anexo Bahamita,040032611,04003,18.6973608,-91.7011722
CAMPECHE,BAHAMITA,Bahamita [Jaibera],040030055,04003,18.6989092,-91.6979103
CAMPECHE,CAMINO%20REAL,Camino Real,040111427,04011,18.2562453,-90.5384775
CAMPECHE,CAMPECHE,Grúas Campeche [Depósito de Vehículos],040020411,04002,19.7977292,-90.4785558
CAMPECHE,CAMPECHE,Campeche Playa Esmeralda Resort,040042119,04004,19.2227836,-90.8509858
CAMPECHE,CAMPECHE,Frigorífico de Campeche,040091056,04009,18.6149386,-90.7669133
CAMPECHE,CAMPECHE,Progreso Campeche,040110845,04011,18.2108767,-90.6907025
CAMPECHE,CAMPECHE,San Francisco de Campeche,040020001,04002,19.8448142,-90.5396492
CAMPECHE,CAMPECHE,Fundación Produce Campeche (FUPROCAM),040020651,04002,19.7507022,-90.1558992
CAMPECHE,CAMPECHE,Club Náutico y Deportivo de Campeche,040020329,04002,19.7780961,-90.6361697
CAMPECHE,CAMPECHE,Campeche [Corralón de Grúas],040020333,04002,19.9221944,-90.4033183
CAMPECHE,CAMPECHE,Cirrius Campeche [Aserradero],040041844,04004,18.9233372,-90.6922817
CAMPECHE,CAMPECHE,Carnes Campeche,040034488,04003,18.8314269,-91.0084503
CAMPECHE,CAMPECHE,Estrella de Campeche,040041612,04004,19.3970731,-90.3675992
CAMPECHE,CAMPECHE,Emulsiones Asfálticas de Campeche,040020395,04002,19.7998447,-90.4714881
CAMPECHE,CAMPECHE,Campeche Produce,040042235,04004,19.2970003,-90.7675119
CAMPECHE,CAMPECHE,Ninguno [Caseta de Cobro Campeche-Champotón],040120032,04012,19.6370150,-90.6715567
CAMPECHE,CAMPECHE,Murallas de Campeche,040032250,04003,18.3360928,-91.5834192
CAMPECHE,CAMPECHE,Campeche 2000,040120007,04012,19.6566439,-90.6873939
CAMPECHE,CAMPECHE,Nuevo Campeche (Tres Aguadas),040090865,04009,18.5041728,-90.5326892
CAMPECHE,CAMPECHE,Turismo Campeche [Gasolinera],040091828,04009,18.6122222,-90.7886111
CAMPECHE,CANDELARIA,Candelaria,040030783,04003,18.4008764,-91.3083831
CAMPECHE,CANDELARIA,La Candelaria,040032042,04003,18.6920367,-91.0269172
CAMPECHE,CANDELARIA,La Candelaria,040042443,04004,19.3266831,-90.6110431
CAMPECHE,CANDELARIA,La Virgencita de la Candelaria,040100266,04010,18.2408439,-89.3121281
CAMPECHE,CANDELARIA,Candelaria [Centro Ovino],040110740,04011,18.1931194,-91.0358153
CAMPECHE,CANDELARIA,La Candelaria,040070593,04007,18.0273528,-91.7934889
CAMPECHE,CANDELARIA,Candelaria,040110001,04011,18.1834506,-91.0462936
CAMPECHE,CANDELARIA,La Candelaria,040111602,04011,18.0015658,-90.6222636
CAMPECHE,CANDELARIA,Candelaria [Basurero Municipal],040111183,04011,18.1913839,-91.0169606
CAMPECHE,CANDELARIA,Candelaria Internacional [Gasolinera],040100363,04010,18.5067203,-89.3861136
CAMPECHE,CIUDAD%20DEL%20CARMEN,Ciudad del Carmen,040030001,04003,18.6377894,-91.8364500
CAMPECHE,CIUDAD%20DEL%20CARMEN,El Girasol de Ciudad del Carmen,040034418,04003,18.6500942,-92.4072194
CAMPECHE,COLONIA%20EMILIANO%20ZAPATA,Colonia Emiliano Zapata,040030262,04003,18.6648319,-92.3114464
CAMPECHE,EL%20PASO,El Paso del Tigre,040042065,04004,19.1104161,-90.8253878
CAMPECHE,EL%20PASO,El Paso,040034485,04003,18.8978194,-91.2970667
CAMPECHE,EL%20PASO,El Paso,040110762,04011,17.8582408,-90.7546039
CAMPECHE,EL%20PASO,El Paso 2,040034682,04003,18.8967056,-91.2997111
CAMPECHE,EL%20PASO,El Paso del Cuervo (El Cuervo),040110407,04011,18.1055014,-90.9774947
CAMPECHE,EL%20PASO,El Paso de la Frontera,040111271,04011,17.9281272,-90.3229631
CAMPECHE,VENUSTIANO%20CARRANZA,Venustiano Carranza,040033642,04003,18.1812258,-91.3500350
CAMPECHE,VENUSTIANO%20CARRANZA,Kilómetro Sesenta y Siete (Venustiano Carranza),040042247,04004,18.7572842,-90.7313078
CAMPECHE,VENUSTIANO%20CARRANZA,Venustiano Carranza,040110680,04011,18.1463189,-91.0281400
CAMPECHE,LA%20CORRIENTE,La Corriente Uno,040110872,04011,18.1139450,-91.1367686
CAMPECHE,LA%20CORRIENTE,La Corriente,040100105,04010,18.2438325,-89.1856758
CAMPECHE,LA%20CORRIENTE,Ribera de la Corriente,040070029,04007,18.2377281,-92.0372444
CAMPECHE,LERMA,Lerma,040020087,04002,19.8061817,-90.6007019
CAMPECHE,PALIZADA,Palizada,040070001,04007,18.2535983,-92.0909017
CAMPECHE,PALIZADA,Bella Palizada,040030733,04003,18.5800611,-91.2207675
CAMPECHE,PALIZADA,Nuevo Palizada,040032370,04003,18.1295642,-91.6285667
CAMPECHE,SEYBAPLAYA,Seybaplaya,040120001,04012,19.6391969,-90.6883011
CAMPECHE,CIUDAD%20DEL%20SOL,Ciudad del Sol,040040017,04004,19.4783467,-90.7027094
CAMPECHE,VERACRUZ,La Veracruzana,040034438,04003,18.6294039,-90.9826608
CAMPECHE,VERACRUZ,Nuevo Veracruz,040100167,04010,18.0558008,-89.1726122
CAMPECHE,VERACRUZ,Bella Unión Veracruz (Los Chinos),040100024,04010,18.0341078,-89.2902200
JALISCO,AJIJIC,Ajijic,140300002,14030,20.2994444,-103.2580556
JALISCO,CHAMELA,Ninguno [Fundación Ecológica Chamela-Cuixmala],140430209,14043,19.4178536,-104.9753647
JALISCO,CHAMELA,Chamela,140430033,14043,19.5267719,-105.0737939
JALISCO,CHAMELA,Chamela [Club],140430229,14043,19.5447222,-105.0794444
JALISCO,CHAMELA,Chamela [Country Club],140430238,14043,19.5718989,-105.0890069
JALISCO,CHAMELA,Playa Chamela,140430259,14043,19.5327603,-105.0810267
JALISCO,CHAMELA,Chamela [Subestación Eléctrica],140430269,14043,19.5703939,-105.0852094
JALISCO,CHIMO,Chimolta,140610696,14061,22.2330458,-103.7894836
JALISCO,CHIMO,Chimo,140200021,14020,20.4714569,-105.5919886
JALISCO,CHIMO,El Chimote,141160020,14116,21.6310439,-102.5006442
JALISCO,MELAQUE,San Patricio (Melaque),140220033,14022,19.2252778,-104.7011111
JALISCO,MELAQUE,Rancho del Güero Corona [Subestación Melaque],140220104,14022,19.2621361,-104.7122331
JALISCO,NAVIDAD,Barra de Navidad,140220006,14022,19.2080556,-104.6805556
JALISCO,NAVIDAD,La Navidad,140350413,14035,21.6254594,-102.2602594
JALISCO,NAVIDAD,La Joya de Navidad,140580353,14058,20.5586111,-104.6475000
JALISCO,NAVIDAD,Brisas de la Navidad (El Gallo Colorado),140220151,14022,19.2248133,-104.6560656
JALISCO,NAVIDAD,Navidad,140580117,14058,20.5721183,-104.6734669
JALISCO,NAVIDAD,Zenón Preciado (Kilómetro Veinticuatro Carretera Barra de Navidad),140240049,14024,20.4243578,-103.7516106
JALISCO,TEHUAMIXTLE,Tehuamixtle (Tehualmixtle),140200088,14020,20.2381111,-105.5753333
JALISCO,TENACATITA,Tenacatita [Centro Acuícola],140430226,14043,19.2978269,-104.8822981
JALISCO,TENACATITA,Tenacatita,140430171,14043,19.2841192,-104.8741814
JALISCO,TENACATITA,Los Ángeles Locos de Tenacatita,140430213,14043,19.3084447,-104.8328975
JALISCO,YELAPA,Yelapa,140200070,14020,20.4872917,-105.4428086
JALISCO,YELAPA,Yelapatapa,140200291,14020,20.4777778,-105.4591667
JALISCO,EL%20SALADO,El Salado,140120147,14012,20.4005667,-104.5002111
JALISCO,EL%20SALADO,Rancho el Salado,140150144,14015,19.7718158,-104.2625686
JALISCO,EL%20SALADO,El Salado,140640144,14064,21.9532431,-101.7687881
JALISCO,BARRANQUILLA,Barranquilla,140190201,14019,21.8216667,-103.9680556
JALISCO,BARRANQUILLA,Barranquilla del Agua,140480009,14048,20.7457122,-102.1305003
JALISCO,BARRANQUILLA,Las Barranquillas,141240298,14124,20.5563153,-102.9719208
JALISCO,BARRANQUILLA,La Barranquilla,140660059,14066,20.3209075,-102.7926586
JALISCO,BARRANQUILLA,Barranquillas,140930039,14093,20.7094644,-102.6029589
JALISCO,BARRANQUILLA,Barranquillas,141230151,14123,20.4107861,-102.9534750
JALISCO,BOQUILLA%20DE%20ZARAGOZA,La Boquilla de Zaragoza (La Boquilla),140810003,14081,22.1731867,-103.2002103
JALISCO,AGUA%20ZARCA,Agua Zarca,140930010,14093,20.6289039,-102.6272722
JALISCO,AGUA%20ZARCA,Agua Zarca,140850247,14085,19.4576717,-103.2150847
JALISCO,AGUA%20ZARCA,José María Morelos (Agua Zarca),140200078,14020,20.2892583,-105.5847778
JALISCO,AGUA%20ZARCA,Agua Zarca,140020047,14002,20.4157064,-103.5842061
JALISCO,AGUA%20ZARCA,Agua Zarca,140140055,14014,19.8856047,-103.4313556
JALISCO,AGUA%20ZARCA,Agua Zarca,140190274,14019,21.8148244,-103.7797550
JALISCO,AGUA%20ZARCA,Agua Zarca,140190374,14019,21.8822875,-103.7810517
JALISCO,AGUA%20ZARCA,Agua Zarca,140190398,14019,21.8856392,-104.0159878
JALISCO,AGUA%20ZARCA,El Agua Zarca,140670004,14067,20.5627236,-105.1450900
JALISCO,AGUA%20ZARCA,El Agua Zarca,140430006,14043,19.5016008,-104.8055475
JALISCO,AGUA%20ZARCA,Agua Zarca,140610297,14061,22.4679469,-103.6157189
JALISCO,AGUA%20ZARCA,Agua Zarca,140270257,14027,19.4769444,-104.3261111
JALISCO,AGUA%20ZARCA,Agua Zarca,140620003,14062,20.6436111,-104.5608333
JALISCO,AGUA%20ZARCA,Agua Zarca,140380145,14038,20.5426019,-104.3279881
JALISCO,AGUA%20ZARCA,Agua Zarca,140250007,14025,22.1908628,-103.3650928
JALISCO,AGUA%20ZARCA,Agua Zarca,140360073,14036,20.7227342,-104.0938408
JALISCO,AGUA%20ZARCA,Agua Zarca (La Caja),140360107,14036,20.7898286,-104.0973503
JALISCO,AGUA%20ZARCA,Agua Zarca,140610763,14061,22.0825564,-103.8721725
JALISCO,AGUA%20ZARCA,Agua Zarca,140610684,14061,22.1349350,-104.2196597
JALISCO,AGUA%20ZARCA,Agua Zarca,140611002,14061,22.2980264,-104.0177278
JALISCO,AGUA%20ZARCA,Agua Zarca,140820002,14082,19.8193736,-103.6292956
JALISCO,AGUA%20ZARCA,Agua Zarca,140650009,14065,19.2411806,-103.4855606
JALISCO,AGUA%20ZARCA,Agua Zarca,140850006,14085,19.8394206,-103.2760750
JALISCO,AGUA%20ZARCA,Agua Zarca,140940417,14094,20.9853158,-103.7491161
JALISCO,AGUA%20ZARCA,Agua Zarca,140940620,14094,21.2713683,-103.8213242
JALISCO,AGUA%20ZARCA,Agua Zarca,140850378,14085,19.7253078,-103.0872800
JALISCO,AGUA%20ZARCA,Ejido Agua Zarca (Poblado de Agua Zarca),140850400,14085,19.8247222,-103.2755556
JALISCO,AGUA%20ZARCA,Emiliano Zapata Yautepec (Agua Zarca),141000047,14100,19.8116106,-105.1645875
JALISCO,AGUA%20ZARCA,El Agua Zarca,141000393,14100,20.1149306,-105.3621667
JALISCO,AGUA%20ZARCA,Agua Zarca,141040005,14104,21.8503803,-103.4896850
JALISCO,AGUA%20ZARCA,Agua Zarca,141170002,14117,21.1695869,-102.6194606
JALISCO,AGUA%20ZARCA,Agua Zarca,141200523,14120,20.8289061,-103.5671536
JALISCO,CHALPICOTE,Chalpicote,140660043,14066,20.3102011,-102.9195522
JALISCO,CHAPALA,Chapala,140300001,14030,20.2933333,-103.1897222
JALISCO,CHAPALA,Chapala Haciendas,140440073,14044,20.3274172,-103.1896589
JALISCO,CHAPALA,Chapala,140800027,14080,20.9401497,-104.6686128
JALISCO,CHAPALA,Brisas de Chapala [Fraccionamiento],140300055,14030,20.3263850,-103.2002183
JALISCO,CHAPALA,Chapala Haciendas,140300004,14030,20.3234475,-103.1921719
JALISCO,CHAPALA,Vista del Lago (Country Club de Chapala),140300024,14030,20.3367658,-103.1203342
JALISCO,CHAPALA,La Pista (Ultra Ligeros de Chapala),140300069,14030,20.3111308,-103.1626983
JALISCO,CORRALES,Los Corrales (Mesa del Tirador),140190244,14019,21.7943992,-104.1230542
JALISCO,CORRALES,Corrales de Pronaga,141000299,14100,19.9827778,-105.3986111
JALISCO,CORRALES,Los Corrales,140190421,14019,21.8147014,-104.1381319
JALISCO,CORRALES,Los Corrales,140200082,14020,20.4103056,-105.6710833
JALISCO,CORRALES,Los Corrales,140280066,14028,20.1496633,-104.6632131
JALISCO,CORRALES,La Atarjea (Los Corrales),140570027,14057,20.0467019,-103.1185556
JALISCO,CORRALES,Los Corrales,140680035,14068,19.7591667,-104.5433333
JALISCO,CORRALES,Corrales el Verde,140980084,14098,20.5759008,-103.2872233
JALISCO,CORRALES,Los Corrales (Villa de Guadalupe),140520012,14052,20.0948969,-104.0772889
JALISCO,CORRALES,Corrales,140080596,14008,20.6874083,-102.2529111
JALISCO,CORRALES,Los Corrales,140580348,14058,20.5486111,-104.6577778
JALISCO,CORRALES,Los Corrales (San José de los Corrales),140580049,14058,20.7957061,-104.6378717
JALISCO,CORRALES,San Diego (Corrales la Villita),140350785,14035,21.4985278,-102.2710417
JALISCO,CORRALES,Los Corrales,140400021,14040,21.0535811,-104.1067967
JALISCO,CORRALES,Corrales,140430309,14043,19.7209444,-105.0996406
JALISCO,CORRALES,Los Corrales,140480033,14048,20.6944444,-102.0830556
JALISCO,CORRALES,El Capulín (Los Corrales),140570029,14057,20.0389731,-103.1331589
JALISCO,CORRALES,Los Corrales,140611009,14061,22.3491858,-103.7861286
JALISCO,CORRALES,Corrales,140650350,14065,19.3318947,-103.3865939
JALISCO,CORRALES,Corrales,140870492,14087,19.3409219,-103.3869153
JALISCO,CORRALES,Los Corrales,140760162,14076,21.5952569,-103.8715161
JALISCO,CORRALES,Los Corrales,140770043,14077,20.4240786,-103.9018150
JALISCO,CORRALES,Los Corrales,140840557,14084,20.1627778,-104.8500000
JALISCO,CORRALES,Corrales la Presa (Valle de la Amistad),140970784,14097,20.5368725,-103.3498831
JALISCO,DEGOLLADO,Degollado,140330001,14033,20.4475000,-102.1350000
JALISCO,EJIDO%20MODELO,Villa Emiliano Zapata (Ejido Modelo),140960014,14096,20.1663889,-102.9900000
JALISCO,EJIDO%20MODELO,Ejido Modelo,140210024,14021,19.5376989,-104.5136433
JALISCO,EL%20CORRAL,Gruas Ayón (El Corralón),140670225,14067,20.7082311,-105.2282272
JALISCO,EL%20CORRAL,San Miguel y Anexas (El Corral Cuadrado),140150251,14015,19.6860506,-104.2064919
JALISCO,EL%20CORRAL,El Corral de Piedra,140490450,14049,19.2594714,-103.0090642
JALISCO,EL%20CORRAL,El Corral de Mejía,140590016,14059,19.8807889,-103.1638531
JALISCO,EL%20CORRAL,El Corral de Piedra,140330024,14033,20.4665208,-102.1512761
JALISCO,EL%20CORRAL,El Corralito,140410067,14041,22.3838592,-103.2301219
JALISCO,EL%20CORRAL,El Corral de Mejía,140260241,14026,19.8804800,-103.1668150
JALISCO,EL%20CORRAL,El Corral Falso,140150191,14015,19.6616667,-104.3502778
JALISCO,EL%20CORRAL,El Corral Falso,141240050,14124,20.6563089,-103.1493058
JALISCO,EL%20CORRAL,El Corral Falso (El Chilillo),140650426,14065,19.2086906,-103.3512283
JALISCO,EL%20CORRAL,El Corralito,140790014,14079,19.8734158,-103.3384797
JALISCO,EL%20CORRAL,Colonia Dieciocho de Marzo (El Corral de los Toros),140810007,14081,22.1958333,-103.1163889
JALISCO,EL%20CORRAL,El Corral Falso,140830150,14083,20.6794814,-103.6799308
JALISCO,EL%20CORRAL,El Corral de Bernal (El Camichín),141000443,14100,20.0021028,-105.3887222
JALISCO,EL%20CORRAL,El Corralillo,141160083,14116,21.6161361,-102.6509164
JALISCO,EL%20EMBARCADERO,El Embarcadero,140680606,14068,19.9155556,-104.9300000
JALISCO,EL%20FUERTE,Lácteos Deshidratados Mexicanos (El Fuerte),140530896,14053,21.3527778,-101.8900000
