NOM_ENT,NOM_LOC_ORIGINAL,loc,lon,lat,address
JALISCO,SAN JUAN TECOMATLAN,"SAN JUAN TECOMATLAN, MEXICO",-103.1018333,20.3282262,"45975 san juan tecomatlán, jal., mexico"
JALISCO,SAN LUIS SOYOTLAN,"SAN LUIS SOYOTLAN, MEXICO",-103.3060985,20.1968739,"49440 san luis soyatlán, jalisco, mexico"
JALISCO,SAN NICOLAS DE ACUNA,"SAN NICOLAS DE ACUNA, MEXICO",-103.8194525,20.4684187,"48520 san nicolás, jal., mexico"
JALISCO,SAN NICOLAS DE IBARRA,"SAN NICOLAS DE IBARRA, MEXICO",-103.1304369,20.329981,"45940 san nicolás de ibarra, jal., mexico"
JALISCO,SAN PEDRO ITZICAN,"SAN PEDRO ITZICAN, MEXICO",-102.9536809,20.3170665,"45978 san pedro itzicán, jal., mexico"
JALISCO,SAN PEDRO TESISTAN,"SAN PEDRO TESISTAN, MEXICO",-103.420705,20.230852,"san pedro tesistán, jal., mexico"
JALISCO,SAN SEBASTIAN DEL OESTE,"SAN SEBASTIAN DEL OESTE, MEXICO",-104.8528075,20.7613306,"san sebastián, jalisco, mexico"
JALISCO,SANTA CRUZ DE LA SOLEDAD,"SANTA CRUZ DE LA SOLEDAD, MEXICO",-103.1600702,20.318359,"45944 santa cruz de la soledad, jalisco, mexico"
JALISCO,SANTO DOMINGO,"SANTO DOMINGO, MEXICO",-99.1905974,19.4887086,"santo domingo, ciudad de méxico, cdmx, mexico"
JALISCO,TEPEHUAJE,"TEPEHUAJE, MEXICO",-103.9100489,20.4326746,"46785 el tepehuaje de morelos, jalisco, mexico"
JALISCO,TIZAPAN EL ALTO,"TIZAPAN EL ALTO, MEXICO",-103.044711,20.1589437,"tizapan el alto, jalisco, mexico"
JALISCO,TOLUCA,"TOLUCA, MEXICO",-99.6556653,19.2826098,"toluca, state of mexico, mexico"
JALISCO,TUXCUECA,"TUXCUECA, MEXICO",-103.366667,20.066667,"49255 tuxcueca, jalisco, mexico"
JALISCO,UNION DE TULA,"UNION DE TULA, MEXICO",-104.2678212,19.9560353,"unión de tula, jalisco, mexico"
JALISCO,VERTIDOR,"VERTIDOR, MEXICO",-102.552784,23.634501,mexico
NAYARIT,AGUAPAN,"AGUAPAN, MEXICO",-104.5928421,21.598489,"63844 ahuapán, nay., mexico"
NAYARIT,ANEXO EMBARCADERO SAN MIGUEL,"ANEXO EMBARCADERO SAN MIGUEL, MEXICO",-100.7542258,20.8985322,"51, celaya-dolores hidalgo 445, la lejona, 37765 san miguel de allende, guanajuato, mexico"
NAYARIT,ARROYO DE SAN PABLO,"ARROYO DE SAN PABLO, MEXICO",-102.552784,23.634501,mexico
NAYARIT,ARROYO DEL CAPOMO,"ARROYO DEL CAPOMO, MEXICO",-105.2790957,20.7294734,"capomo, 63735 mezcales, nay., mexico"
NAYARIT,ARROYO SECO,"ARROYO SECO, MEXICO",-99.68784319999999,21.5471976,"arroyo seco, qro., mexico"
NAYARIT,LA ATACOSA,"LA ATACOSA, MEXICO",-106.3348303,25.6341407,"35635 la atascosa, dgo., mexico"
NAYARIT,LOS AYALA,"LOS AYALA, MEXICO",-105.2882409,21.0236469,"63724 los ayala, nay., mexico"
NAYARIT,BAJO DE LOS PERROS,"BAJO DE LOS PERROS, MEXICO",-102.552784,23.634501,mexico
NAYARIT,EL BANQUITO,"EL BANQUITO, MEXICO",-102.552784,23.634501,mexico
NAYARIT,BARRA GRANDE DE BOCA DE CAMICHIN,"BARRA GRANDE DE BOCA DE CAMICHIN, MEXICO",-105.4894444,21.7463888,"63573 boca de camichín, nay., mexico"
NAYARIT,BOCA DE AZADERO,"BOCA DE AZADERO, MEXICO",-105.4254787,21.643375,"63756 boca del asadero, nay., mexico"
NAYARIT,FRANCISCO VILLA,"FRANCISCO VILLA, MEXICO",-102.552784,23.634501,mexico
NAYARIT,CABEZA DE CANOA,"CABEZA DE CANOA, MEXICO",-102.552784,23.634501,mexico
NAYARIT,LA CALIXTRA,"LA CALIXTRA, MEXICO",-102.552784,23.634501,mexico
NAYARIT,CAMPO DE LIMONES,"CAMPO DE LIMONES, MEXICO",-102.552784,23.634501,mexico
NAYARIT,CANADA EL PALILLO,"CANADA EL PALILLO, MEXICO",-102.552784,23.634501,mexico
NAYARIT,CANAL DE CUAUTLA,"CANAL DE CUAUTLA, MEXICO",-98.9276126,18.8064459,"priv. huexca, plan de ayala, 62743 cuautla, mor., mexico"
NAYARIT,CANCUN,"CANCUN, MEXICO",-86.8515279,21.161908,"cancún, quintana roo, mexico"
NAYARIT,EL CANTON,"EL CANTON, MEXICO",-105.1808631,20.7428275,"48284 el cantón, jalisco, mexico"
NAYARIT,OSTRICAMICHIN,"OSTRICAMICHIN, MEXICO",-102.552784,23.634501,mexico
NAYARIT,EL CHAGUIN,"EL CHAGUIN, MEXICO",-102.552784,23.634501,mexico
NAYARIT,EL CHIRIMOYO,"EL CHIRIMOYO, MEXICO",-98.8898957,17.3436565,"41423 el chirimoyo, gro., mexico"
NAYARIT,EL COLOMO,"EL COLOMO, MEXICO",-104.2526757,19.0610388,"28800 el colomo, colima, mexico"
NAYARIT,COLORADO DE LA MORA,"COLORADO DE LA MORA, MEXICO",-104.6485796,21.7095643,"63526 colorado de la mora, nay., mexico"
NAYARIT,EL CONCHAL,"EL CONCHAL, MEXICO",-107.3298789,24.2426606,"80467 el conchal, sinaloa, mexico"
NAYARIT,LAS CONCHAS,"LAS CONCHAS, MEXICO",-113.4820745,31.2890827,"las conchas, puerto peñasco, sonora, mexico"
NAYARIT,LA CORBETENA,"LA CORBETENA, MEXICO",-105.2323559,20.6037015,"venustiano carranza 421, zona romántica, emiliano zapata, 48380 puerto vallarta, jal., mexico"
NAYARIT,CORRAL DEL RISCO,"CORRAL DEL RISCO, MEXICO",-105.5137365,20.7744691,"63727 corral del risco, nayarit, mexico"
NAYARIT,LA CORTINA,"LA CORTINA, MEXICO",-103.3608948,25.5564846,"la cortina, torreón, coah., mexico"
NAYARIT,LA CRUZ DE HUANACAXTLE,"LA CRUZ DE HUANACAXTLE, MEXICO",-105.3760604,20.7544076,"63734 la cruz de huanacaxtle, nayarit, mexico"
NAYARIT,EL CUACOYOTL,"EL CUACOYOTL, MEXICO",-102.552784,23.634501,mexico
NAYARIT,CUAUHTEMOC,"CUAUHTEMOC, MEXICO",-99.16914129999999,19.4301322,"colonia cuauhtémoc, 06500 mexico city, cdmx, mexico"
NAYARIT,LAS CUEVAS,"LAS CUEVAS, MEXICO",-100.6843555,19.4381326,"61247 las cuevas, michoacán, mexico"
NAYARIT,EL BRASIL,"EL BRASIL, MEXICO",-99.76020109999999,24.9442975,"67824 el brasil, nuevo leon, mexico"
NAYARIT,EL CIRUELO,"EL CIRUELO, MEXICO",-96.5778771,18.6324283,"95206 el ciruelo, ver., mexico"
NAYARIT,EL COLORADO,"EL COLORADO, MEXICO",-108.8233331,26.7666666,"cerro colorado, sonora, mexico"
NAYARIT,EL CUACOYOLT,"EL CUACOYOLT, MEXICO",-102.552784,23.634501,mexico
NAYARIT,EL PERDON,"EL PERDON, MEXICO",-102.552784,23.634501,mexico
NAYARIT,EL PINO,"EL PINO, MEXICO",-108.0763952,27.0802478,"33426 el pino, chihuahua, mexico"
NAYARIT,EL TEPETATE,"EL TEPETATE, MEXICO",-100.3957647,20.6031938,"el tepetate, santiago de querétaro, qro., mexico"
NAYARIT,EMBALSE DE AGUAMILPA,"EMBALSE DE AGUAMILPA, MEXICO",-105.02999990000001,20.9199998,"63739 aguamilpa, nay., mexico"
NAYARIT,EMBARCADERO DE LA BATANGA,"EMBARCADERO DE LA BATANGA, MEXICO",-1.0778674,53.9582181,"9 franklins yard, york yo1 9ta, uk"
NAYARIT,EMBARCADERO DE LLANO DEL TIGRE,"EMBARCADERO DE LLANO DEL TIGRE, MEXICO",-105.3047223,22.1269444,"63636 llano del tigre, nay., mexico"
NAYARIT,EMBARCADERO DE PERICOS,"EMBARCADERO DE PERICOS, MEXICO",-102.552784,23.634501,mexico
NAYARIT,EMBARCADERO DE PESCADERO,"EMBARCADERO DE PESCADERO, MEXICO",-110.1605001,23.3593689,"23361 el pescadero, bcs, mexico"
NAYARIT,PUERTA DE PALAPARES,"PUERTA DE PALAPARES, MEXICO",-105.6305555,22.1033333,"63562 puerta de palapares, nay., mexico"
NAYARIT,SAN ANDRES,"SAN ANDRES, MEXICO",-95.2217739,18.4505453,"san andres, 95730 san andrés tuxtla, ver., mexico"
NAYARIT,SANTA CRUZ DE MIRAMAR,"SANTA CRUZ DE MIRAMAR, MEXICO",-105.1977777,21.4324999,"63777 santa cruz de miramar, nay., mexico"
NAYARIT,LA PERLA,"LA PERLA, MEXICO",-92.3138124,15.1209121,"30800 la perla, chis., mexico"
NAYARIT,LAGUNA LA PESCA,"LAGUNA LA PESCA, MEXICO",-105.2759371,22.067202,"colonia 18 de marzo, 63637 colonias 18 de marzo, nay., mexico"
NAYARIT,LOS ESPEJOS,"LOS ESPEJOS, MEXICO",-103.131398,23.0359363,"99190 los espejos, zac., mexico"
NAYARIT,SAN MIGUEL,"SAN MIGUEL, MEXICO",-100.745235,20.9144491,"san miguel de allende, guanajuato, mexico"
NAYARIT,ZOMATLAN,"ZOMATLAN, MEXICO",-105.2616509,22.122403,"63637 zomatlán del caimanero, nay., mexico"
NAYARIT,LA ESCOLLERA,"LA ESCOLLERA, MEXICO",-102.552784,23.634501,mexico
NAYARIT,EL ESPINO,"EL ESPINO, MEXICO",-93.4380563,18.1208558,"86493 santana 5ta. secc., tab., mexico"
NAYARIT,ESTERO EL POZO,"ESTERO EL POZO, MEXICO",-105.2963889,21.5577778,"estero el pozo, 63747 nay., mexico"
NAYARIT,LOS JIOTES,"LOS JIOTES, MEXICO",-102.552784,23.634501,mexico
NAYARIT,ESTERO DE SAN CRISTOBAL,"ESTERO DE SAN CRISTOBAL, MEXICO",-102.552784,23.634501,mexico
NAYARIT,ESTERO EL PUYECON,"ESTERO EL PUYECON, MEXICO",-99.1913405,19.3082247,"el estero, insurgentes cuicuilco, 04530 ciudad de méxico, cdmx, mexico"
NAYARIT,ESTERO LA GATA,"ESTERO LA GATA, MEXICO",-106.4177672,23.2277534,"estero, mazatlán, sin., mexico"
NAYARIT,ESTERO LA PALICIENTA,"ESTERO LA PALICIENTA, MEXICO",-106.4177672,23.2277534,"estero, mazatlán, sin., mexico"
NAYARIT,ESTERO SAN CRISTOBAL,"ESTERO SAN CRISTOBAL, MEXICO",-92.6376186,16.7370359,"san cristobal de las casas, chis., mexico"
NAYARIT,ESTERO SANTA MARIA,"ESTERO SANTA MARIA, MEXICO",-102.552784,23.634501,mexico
NAYARIT,EL FLORENO,"EL FLORENO, MEXICO",-104.6252395,21.6246438,"63524 el floreño, nay., mexico"
NAYARIT,GRANJA DEL CHUMBENO,"GRANJA DEL CHUMBENO, MEXICO",-105.348246,22.2041466,"el chumbeno, nayarit, mexico"
NAYARIT,EL HOBO,"EL HOBO, MEXICO",-97.4241699,20.7861099,"92776 el jobo, ver., mexico"
NAYARIT,ISLA DE MEXCALTITAN,"ISLA DE MEXCALTITAN, MEXICO",-105.4752773,21.9056642,"20 de noviembre ote 257, centro, 63360 santiago ixcuintla, nay., mexico"
NAYARIT,IXTLACUAHUILT CHICOX,"IXTLACUAHUILT CHICOX, MEXICO",-102.552784,23.634501,mexico
NAYARIT,JARRETADERAS,"JARRETADERAS, MEXICO",-105.2752779,20.6906014,"63735 jarretaderas, nayarit, mexico"
NAYARIT,ESTERO JUAN PEREZ,"ESTERO JUAN PEREZ, MEXICO",-103.6134461,24.4459813,"35865 la magdalena, dgo., mexico"
NAYARIT,EL CAJON,"EL CAJON, MEXICO",-104.450444,21.4281347,"leonardo rodríguez alcaine, 63864 nay., mexico"
NAYARIT,LA MATITA,"LA MATITA, MEXICO",-104.345635,21.544431,"63597 la matita, nay., mexico"
NAYARIT,LA NUEVA U,"LA NUEVA U, MEXICO",-93.16582989999999,17.0494399,"29625 la nueva, chis., mexico"
NAYARIT,LA SAL,"LA SAL, MEXICO",-102.552784,23.634501,mexico
NAYARIT,LA SIERRA MOJADA,"LA SIERRA MOJADA, MEXICO",-99.0529626,21.3188645,"la, sierra mojada, 79920 san luis, s.l.p., mexico"
NAYARIT,LAGUNA DE AGUA BRAVA,"LAGUNA DE AGUA BRAVA, MEXICO",-105.533,22.106,"agua brava lagoon, 63643 nayarit, mexico"
NAYARIT,LAGUNA DE SAN PEDRO LAGUNILLAS,"LAGUNA DE SAN PEDRO LAGUNILLAS, MEXICO",-104.7316772,21.2060275,"laguna de san pedro lagunillas, nayarit, mexico"
NAYARIT,LAGUNA DEL QUELELE,"LAGUNA DEL QUELELE, MEXICO",-105.2926934,20.7264738,"63735 nayarit, mexico"
NAYARIT,LAGUNA LA HONDA,"LAGUNA LA HONDA, MEXICO",-102.552784,23.634501,mexico
NAYARIT,LAGUNA LAS TORTUGAS Y MATAIZA,"LAGUNA LAS TORTUGAS Y MATAIZA, MEXICO",-102.552784,23.634501,mexico
NAYARIT,LAS BLANCAS,"LAS BLANCAS, MEXICO",-98.95959309999999,23.6247055,"87259 las blancas, tamaulipas, mexico"
NAYARIT,LAS CONCHITAS,"LAS CONCHITAS, MEXICO",-113.4820745,31.2890827,"las conchas, puerto peñasco, sonora, mexico"
NAYARIT,LAS TAUNAS,"LAS TAUNAS, MEXICO",-108.5552407,28.3994441,"85789 las taunas, sonora, mexico"
NAYARIT,LO DE MARCO,"LO DE MARCO, MEXICO",-105.3540476,20.9537026,"lo de marcos, nayarit, mexico"
NAYARIT,LOMA DEL COYOTE,"LOMA DEL COYOTE, MEXICO",-98.4818047,20.532767,"loma del coyote, 92600 huayacocotla, ver., mexico"
NAYARIT,MAZATLAN,"MAZATLAN, MEXICO",-106.4111425,23.2494148,"mazatlan, sinaloa, mexico"
NAYARIT,MESA DE LAS YEGUAS,"MESA DE LAS YEGUAS, MEXICO",-102.552784,23.634501,mexico
NAYARIT,MIRAMAR,"MIRAMAR, MEXICO",-97.87006389999999,22.3384943,"miramar, tamaulipas, mexico"
NAYARIT,LOS MORILLOS,"LOS MORILLOS, MEXICO",-104.1520984,20.5762719,"46718 los morillos, jal., mexico"
NAYARIT,MUELLE PESQUERO NUMERO 1,"MUELLE PESQUERO NUMERO 1, MEXICO",-106.3929299,23.2132994,"c. del muelle 1, casa redonda, 82059 mazatlán, sin., mexico"
NAYARIT,LAS MULAS,"LAS MULAS, MEXICO",-100.294421,20.646726,"76267 las mulas, qro., mexico"
NAYARIT,LA NOPALERA,"LA NOPALERA, MEXICO",-99.05365359999999,19.2981876,"la nopalera, 13220 ciudad de méxico, cdmx, mexico"
NAYARIT,EL OTATITO,"EL OTATITO, MEXICO",-102.552784,23.634501,mexico
NAYARIT,PASEO DE SAN JUAN,"PASEO DE SAN JUAN, MEXICO",-101.1254662,20.2092529,"paseo de san juan, 38945 yuriria, gto., mexico"
NAYARIT,PASO DE AHUAPAN,"PASO DE AHUAPAN, MEXICO",-104.5928421,21.598489,"63844 ahuapán, nay., mexico"
NAYARIT,PASO DE LOZADA,"PASO DE LOZADA, MEXICO",-102.552784,23.634501,mexico
NAYARIT,LA PENITA,"LA PENITA, MEXICO",-105.2470442,21.0385528,"63720 la peñita de jaltemba, nayarit, mexico"
NAYARIT,PERICOS,"PERICOS, MEXICO",-107.6998212,25.0830143,"80950 pericos, sin., mexico"
NAYARIT,PIEDRA DEL ASADERO,"PIEDRA DEL ASADERO, MEXICO",-110.9672165,30.6276006,"av. niños héroes 203, centro, 84160 magdalena de kino, son., mexico"
NAYARIT,EL PLATANO,"EL PLATANO, MEXICO",-99.51373079999999,21.0088982,"76563 el plátano, qro., mexico"
NAYARIT,BAHIA DE SAYULITA,"BAHIA DE SAYULITA, MEXICO",-105.4410109,20.8690862,"63728 sayulita, nayarit, mexico"
NAYARIT,PLAYA DE LA PENITA DE JALTEMBA,"PLAYA DE LA PENITA DE JALTEMBA, MEXICO",-105.2470442,21.0385528,"63720 la peñita de jaltemba, nayarit, mexico"
NAYARIT,PLAYA DE NOVILLERO,"PLAYA DE NOVILLERO, MEXICO",-105.684168,22.379325,"63466 playa novillero, nay., mexico"
NAYARIT,PLAYA SAN FRANCISCO,"PLAYA SAN FRANCISCO, MEXICO",-87.0197098,20.3953726,"playa san francisco, quintana roo, mexico"
NAYARIT,POTRERO,"POTRERO, MEXICO",-99.4040184,19.1844116,"potrero, méx., mexico"
NAYARIT,POTRERO DE PALMITA,"POTRERO DE PALMITA, MEXICO",-102.552784,23.634501,mexico
NAYARIT,PRESA AGUAMILPA,"PRESA AGUAMILPA, MEXICO",-104.8026395,21.8393361,"presa aguamilpa, 63526 nay., mexico"
NAYARIT,PRESA LA REDONDA,"PRESA LA REDONDA, MEXICO",-105.2000081,22.0552785,"3q4x+4x, 63656 minitas, nay., mexico"
NAYARIT,PUENTE EL COLORADO,"PUENTE EL COLORADO, MEXICO",-103.8848581,24.6590618,"puente el colorado, 34746 dgo., mexico"
NAYARIT,EL PUENTE,"EL PUENTE, MEXICO",-98.404451,18.8745579,"74368 el puente, puebla, mexico"
NAYARIT,PUERTA DE LA LIMA,"PUERTA DE LA LIMA, MEXICO",-105.1830555,21.0963888,"63714 la puerta de la lima, nay., mexico"
NAYARIT,PUNTA RAZA,"PUNTA RAZA, MEXICO",-105.3191666,21.0038888,"63724 punta raza, nay., mexico"
NAYARIT,LA RAMPA (DARSENA NUMERO 1),"LA RAMPA (DARSENA NUMERO 1), MEXICO",-102.552784,23.634501,mexico
NAYARIT,EL RANCHITO,"EL RANCHITO, MEXICO",-101.7502495,19.932131300000002,"el ranchito, mich., mexico"
NAYARIT,EL RINCON,"EL RINCON, MEXICO",-105.7659269,25.3278025,"35616 el rincon, durango, mexico"
NAYARIT,EL ROBLITO,"EL ROBLITO, MEXICO",-105.6713133,22.5070208,"63464 el roblito, nay., mexico"
NAYARIT,LA RUBENA,"LA RUBENA, MEXICO",-102.552784,23.634501,mexico
NAYARIT,SAN JUAN,"SAN JUAN, MEXICO",-102.552784,23.634501,mexico
NAYARIT,SAN MIGUEL NO. 2,"SAN MIGUEL NO. 2, MEXICO",-102.552784,23.634501,mexico
NAYARIT,ESTERO EL TAPEIXTE,"ESTERO EL TAPEIXTE, MEXICO",-99.1913405,19.3082247,"el estero, insurgentes cuicuilco, 04530 ciudad de méxico, cdmx, mexico"
NAYARIT,EL TORIL,"EL TORIL, MEXICO",-102.4161111,22.1866666,"20503 el toril, ags., mexico"
NAYARIT,VADO DE VILLA JUAREZ,"VADO DE VILLA JUAREZ, MEXICO",-109.8335818,27.1298849,"85290 villa juárez, sonora, mexico"
NAYARIT,EL VALLE DE LA URRACA,"EL VALLE DE LA URRACA, MEXICO",-105.6349999,22.5713888,"63415 valle de la urraca, nay., mexico"
NAYARIT,VENA DE PERICOS,"VENA DE PERICOS, MEXICO",-102.552784,23.634501,mexico
NAYARIT,VENA EL PUYEQUE,"VENA EL PUYEQUE, MEXICO",-105.2244444,22.5986111,"63484 el puyeque, nay., mexico"
NAYARIT,VENA PUERCA,"VENA PUERCA, MEXICO",-102.552784,23.634501,mexico
NAYARIT,ZAPOTE DE PICAHOS,"ZAPOTE DE PICAHOS, MEXICO",-104.7129034,21.7952502,"63526 zapote de picachos, nay., mexico"
NAYARIT,ZOQUIPAN,"ZOQUIPAN, MEXICO",-103.3670319,20.7170993,"zoquipan, zapopan, jal., mexico"
QUINTANA ROO,ISLA CONTOY,"ISLA CONTOY, MEXICO",-86.7944127,21.4953561,"isla contoy, quintana roo, mexico"
QUINTANA ROO,BAHIA DEL ESPIRITU SANTO,"BAHIA DEL ESPIRITU SANTO, MEXICO",-99.1761754,19.4387756,"bahia del espiritu santo, ciudad de méxico, cdmx, mexico"
QUINTANA ROO,CHAVAYXOOL,"CHAVAYXOOL, MEXICO",-102.552784,23.634501,mexico
QUINTANA ROO,CHIQUILLA,"CHIQUILLA, MEXICO",-87.3401183,21.4259544,"77320 chiquilá, quintana roo, mexico"
QUINTANA ROO,TULUM,"TULUM, MEXICO",-87.46535019999999,20.2114185,"tulum, quintana roo, mexico"
QUINTANA ROO,XCALAK,"XCALAK, MEXICO",-87.83583329999999,18.2713889,"77970 xcalak, quintana roo, mexico"
QUINTANA ROO,CULCHE,"CULCHE, MEXICO",-102.552784,23.634501,mexico
QUINTANA ROO,HOLBOX,"HOLBOX, MEXICO",-87.2866995,21.5308421,"isla holbox, quintana roo, mexico"
QUINTANA ROO,ISLA DE LA PASION,"ISLA DE LA PASION, MEXICO",-86.8642673,20.5472038,"77683 isla de la pasión, quintana roo, mexico"
QUINTANA ROO,MUELLE CHIQUILA,"MUELLE CHIQUILA, MEXICO",-87.3401183,21.4259544,"77320 chiquilá, quintana roo, mexico"
QUINTANA ROO,ISLA MUJERES,"ISLA MUJERES, MEXICO",-86.7357804,21.2366438,"isla mujeres, q.r., mexico"
QUINTANA ROO,MUELLE DE LA COOPERATIVA,"MUELLE DE LA COOPERATIVA, MEXICO",-102.552784,23.634501,mexico
QUINTANA ROO,MUELLE FISCAL 1,"MUELLE FISCAL 1, MEXICO",-110.3185903,24.1613103,"paseo álvaro obregón 220, malecón, zona central, 23000 la paz, b.c.s., mexico"
QUINTANA ROO,MUELLE FISCAL 2,"MUELLE FISCAL 2, MEXICO",-110.3185903,24.1613103,"paseo álvaro obregón 220, malecón, zona central, 23000 la paz, b.c.s., mexico"
QUINTANA ROO,CHETUMAL,"CHETUMAL, MEXICO",-88.296146,18.5001889,"chetumal, quintana roo, mexico"
QUINTANA ROO,COZUMEL,"COZUMEL, MEXICO",-86.9223432,20.4229839,"cozumel, quintana roo, mexico"
QUINTANA ROO,PLAYA NORTE,"PLAYA NORTE, MEXICO",-91.83792919999999,18.6605822,"playa nte., cdad. del carmen, camp., mexico"
QUINTANA ROO,PUERTO JUAREZ,"PUERTO JUAREZ, MEXICO",-86.8085392,21.1602782,"puerto juarez, 77500 puerto cancún, quintana roo, mexico"
QUINTANA ROO,PUNTA ALLEN,"PUNTA ALLEN, MEXICO",-87.47711210000001,19.8002388,"77768 punta allen, quintana roo, mexico"
QUINTANA ROO,RIO HUACH,"RIO HUACH, MEXICO",-87.7650963,18.4234631,"77970 río huache, quintana roo, mexico"
QUINTANA ROO,RIO INDIO,"RIO INDIO, MEXICO",-87.66749999999999,18.8077777,"77977 río indio, q.r., mexico"
QUINTANA ROO,MUELLE FISCAL,"MUELLE FISCAL, MEXICO",-110.3185903,24.1613103,"paseo álvaro obregón 220, malecón, zona central, 23000 la paz, b.c.s., mexico"
SINALOA,ADOLFO LOPEZ MATEOS,"ADOLFO LOPEZ MATEOS, MEXICO",-99.26435339999999,19.5876954,"adolfo lopez mateos, cdad. lópez mateos, méx., mexico"
SINALOA,AGIABAMPO,"AGIABAMPO, MEXICO",-109.5419325,27.194835,"85239 agiabampo, sonora, mexico"
SINALOA,AGUA GRANDE,"AGUA GRANDE, MEXICO",-100.0210422,19.5303358,"50984 agua grande, méx., mexico"
SINALOA,AGUACALIENTITA,"AGUACALIENTITA, MEXICO",-102.2915677,21.8852562,"aguascalientes, mexico"
SINALOA,RIO SAN LORENZO,"RIO SAN LORENZO, MEXICO",-99.0676432,19.3192508,"río san lorenzo, lomas de san lorenzo, 09780 ciudad de méxico, cdmx, mexico"
SINALOA,AGUAS CONTINENTALES DEL ESTADO DE SINALOA,"AGUAS CONTINENTALES DEL ESTADO DE SINALOA, MEXICO",-107.4795173,25.1721091,"sinaloa, mexico"
SINALOA,ALTA MAR,"ALTA MAR, MEXICO",-102.552784,23.634501,mexico
SINALOA,ARROYO LOS CAUGUES,"ARROYO LOS CAUGUES, MEXICO",-102.552784,23.634501,mexico
SINALOA,ARROYO LOS CAUQUES,"ARROYO LOS CAUQUES, MEXICO",-102.552784,23.634501,mexico
SINALOA,PRESA AURELIO VENANCINES VIZCAINA,"PRESA AURELIO VENANCINES VIZCAINA, MEXICO",-102.552784,23.634501,mexico
SINALOA,AVIACION,"AVIACION, MEXICO",-102.552784,23.634501,mexico
SINALOA,BAHIA DE AGIABAMPO,"BAHIA DE AGIABAMPO, MEXICO",-109.1285472,26.2710852,"bahia de agiabampo, mexico"
SINALOA,BAHIA DE ALTATA,"BAHIA DE ALTATA, MEXICO",-107.4113758,24.783834,"bahía de altata, culiacán rosales, sin., mexico"
SINALOA,BAHIA ALTAMURA,"BAHIA ALTAMURA, MEXICO",-102.552784,23.634501,mexico
SINALOA,BAHIA DE CEUTA,"BAHIA DE CEUTA, MEXICO",-106.9286111,23.9019444,"82787 ceuta, sin., mexico"
SINALOA,BAHIA DE KINO,"BAHIA DE KINO, MEXICO",-111.9363016,28.8227474,"bahía kino, sonora, mexico"
SINALOA,BAHIA DE LA VINORAMA,"BAHIA DE LA VINORAMA, MEXICO",-109.5586222,23.2962073,"23532 la vinorama, b.c.s., mexico"
SINALOA,BAHIA DE LECHUGUILLA,"BAHIA DE LECHUGUILLA, MEXICO",-102.552784,23.634501,mexico
SINALOA,BAHIA DE MACAPULE,"BAHIA DE MACAPULE, MEXICO",-109.1487194,25.8860647,"81307 ejido macapul, sin., mexico"
SINALOA,BAHIA DE NAVACHISTE,"BAHIA DE NAVACHISTE, MEXICO",-108.8418325,25.4504379,"bahia navachiste, 81167 sinaloa, mexico"
SINALOA,BAHIA DE OHUIRA,"BAHIA DE OHUIRA, MEXICO",-108.985882,25.6311329,"bahía de ohuira, sinaloa, mexico"
SINALOA,BAHIA DE SANTA MARIA,"BAHIA DE SANTA MARIA, MEXICO",-108.3251617,25.2892355,"bahía de sta. maría, 81652 playa colorada, sin., mexico"
SINALOA,BAHIA SAN ESTEBAN,"BAHIA SAN ESTEBAN, MEXICO",-108.9995348,25.7945934,"bahía san esteban, los mochis, sin., mexico"
SINALOA,BARRA DE PIAXTLA,"BARRA DE PIAXTLA, MEXICO",-106.8013888,23.6636111,"82968 barras de piaxtla, sin., mexico"
SINALOA,BATURY,"BATURY, MEXICO",-108.236677,25.273287,"81653 batury, sinaloa, mexico"
SINALOA,BOCA DE LUGO,"BOCA DE LUGO, MEXICO",-102.552784,23.634501,mexico
SINALOA,BOCANITA,"BOCANITA, MEXICO",-98.90922429999999,16.6792428,"41860 la bocanita, guerrero, mexico"
SINALOA,BORDO PRIETO,"BORDO PRIETO, MEXICO",-109.9286926,27.5193131,"bordo prieto, 85019 cdad. obregón, son., mexico"
SINALOA,EL CASTILLO,"EL CASTILLO, MEXICO",-96.86592619999999,19.5469402,"el castillo, xalapa, ver., mexico"
SINALOA,EL COLORADITO,"EL COLORADITO, MEXICO",-108.718051,25.506245,"81166 el coloradito, sin., mexico"
SINALOA,EL COLORADO,"EL COLORADO, MEXICO",-108.8233331,26.7666666,"cerro colorado, sonora, mexico"
SINALOA,EL HECHO,"EL HECHO, MEXICO",-109.1170282,26.2857958,"81344 el hecho, sin., mexico"
SINALOA,BACOREHUIS,"BACOREHUIS, MEXICO",-109.1316236,26.2634954,"81344 bacorehuis, sin., mexico"
SINALOA,COSPITA,"COSPITA, MEXICO",-107.1293835,24.1052481,"80460 cospita, sinaloa, mexico"
SINALOA,COSTA AZUL,"COSTA AZUL, MEXICO",-109.7136965,23.0333953,"tourist corridor, costa azul, 23406 san josé del cabo, b.c.s., mexico"
SINALOA,EL TETUAN,"EL TETUAN, MEXICO",-107.9109656,24.6285642,"80363 tetuan nuevo, sinaloa, mexico"
SINALOA,LAS AGUAMITAS,"LAS AGUAMITAS, MEXICO",-107.79924,24.573836,"80365 las aguamitas, sinaloa, mexico"
SINALOA,LAZARO CARDENAS,"LAZARO CARDENAS, MEXICO",-102.1943485,17.9567646,"lázaro cárdenas, michoacán, mexico"
